v6	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(R10)
6.199999999992906e+000	2.558333e+000	4.522222e+000	7.163889e+000	-2.163889e+000	-4.722222e+000	2.777778e-001	4.108333e+000	9.386111e+000	4.386111e+000	-6.588889e+000
6.299999999992906e+000	2.545833e+000	4.505556e+000	7.176389e+000	-2.176389e+000	-4.722222e+000	2.777778e-001	4.120833e+000	9.398611e+000	4.398611e+000	-6.605556e+000
6.399999999992906e+000	2.533333e+000	4.488889e+000	7.188889e+000	-2.188889e+000	-4.722222e+000	2.777778e-001	4.133333e+000	9.411111e+000	4.411111e+000	-6.622222e+000
6.499999999992905e+000	2.520833e+000	4.472222e+000	7.201389e+000	-2.201389e+000	-4.722222e+000	2.777778e-001	4.145833e+000	9.423611e+000	4.423611e+000	-6.638889e+000
6.599999999992905e+000	2.508333e+000	4.455555e+000	7.213889e+000	-2.213889e+000	-4.722222e+000	2.777778e-001	4.158333e+000	9.436111e+000	4.436111e+000	-6.655556e+000
6.699999999992905e+000	2.495833e+000	4.438889e+000	7.226389e+000	-2.226389e+000	-4.722222e+000	2.777778e-001	4.170833e+000	9.448611e+000	4.448611e+000	-6.672222e+000
6.799999999992904e+000	2.483333e+000	4.422222e+000	7.238889e+000	-2.238889e+000	-4.722222e+000	2.777778e-001	4.183333e+000	9.461111e+000	4.461111e+000	-6.688889e+000
6.899999999992904e+000	2.470833e+000	4.405556e+000	7.251389e+000	-2.251389e+000	-4.722222e+000	2.777778e-001	4.195833e+000	9.473611e+000	4.473611e+000	-6.705555e+000
6.999999999992904e+000	2.458333e+000	4.388889e+000	7.263889e+000	-2.263889e+000	-4.722222e+000	2.777778e-001	4.208333e+000	9.486111e+000	4.486111e+000	-6.722222e+000
7.099999999992903e+000	2.445833e+000	4.372222e+000	7.276389e+000	-2.276389e+000	-4.722222e+000	2.777778e-001	4.220833e+000	9.498611e+000	4.498611e+000	-6.738889e+000
7.199999999992903e+000	2.433333e+000	4.355556e+000	7.288889e+000	-2.288889e+000	-4.722222e+000	2.777778e-001	4.233333e+000	9.511111e+000	4.511111e+000	-6.755556e+000
7.299999999992902e+000	2.420833e+000	4.338889e+000	7.301389e+000	-2.301389e+000	-4.722222e+000	2.777778e-001	4.245833e+000	9.523611e+000	4.523611e+000	-6.772222e+000
7.399999999992902e+000	2.408333e+000	4.322222e+000	7.313889e+000	-2.313889e+000	-4.722222e+000	2.777778e-001	4.258333e+000	9.536111e+000	4.536111e+000	-6.788889e+000
7.499999999992902e+000	2.395833e+000	4.305555e+000	7.326389e+000	-2.326389e+000	-4.722222e+000	2.777778e-001	4.270833e+000	9.548611e+000	4.548611e+000	-6.805555e+000
7.599999999992901e+000	2.383333e+000	4.288889e+000	7.338889e+000	-2.338889e+000	-4.722222e+000	2.777778e-001	4.283333e+000	9.561111e+000	4.561111e+000	-6.822222e+000
7.699999999992901e+000	2.370833e+000	4.272222e+000	7.351389e+000	-2.351389e+000	-4.722222e+000	2.777778e-001	4.295833e+000	9.573611e+000	4.573611e+000	-6.838889e+000
7.799999999992901e+000	2.358333e+000	4.255556e+000	7.363889e+000	-2.363889e+000	-4.722222e+000	2.777778e-001	4.308333e+000	9.586111e+000	4.586111e+000	-6.855556e+000
7.899999999992900e+000	2.345833e+000	4.238889e+000	7.376389e+000	-2.376389e+000	-4.722222e+000	2.777778e-001	4.320833e+000	9.598611e+000	4.598611e+000	-6.872222e+000
7.999999999992900e+000	2.333333e+000	4.222222e+000	7.388889e+000	-2.388889e+000	-4.722222e+000	2.777778e-001	4.333333e+000	9.611111e+000	4.611111e+000	-6.888889e+000
8.099999999992900e+000	2.320833e+000	4.205555e+000	7.401389e+000	-2.401389e+000	-4.722222e+000	2.777778e-001	4.345833e+000	9.623611e+000	4.623611e+000	-6.905556e+000
8.199999999992899e+000	2.308333e+000	4.188889e+000	7.413889e+000	-2.413889e+000	-4.722222e+000	2.777778e-001	4.358333e+000	9.636111e+000	4.636111e+000	-6.922222e+000
8.299999999992899e+000	2.295833e+000	4.172222e+000	7.426389e+000	-2.426389e+000	-4.722222e+000	2.777778e-001	4.370833e+000	9.648611e+000	4.648611e+000	-6.938889e+000
8.399999999992899e+000	2.283333e+000	4.155556e+000	7.438889e+000	-2.438889e+000	-4.722222e+000	2.777778e-001	4.383333e+000	9.661111e+000	4.661111e+000	-6.955555e+000
8.499999999992898e+000	2.270833e+000	4.138889e+000	7.451389e+000	-2.451389e+000	-4.722222e+000	2.777778e-001	4.395833e+000	9.673611e+000	4.673611e+000	-6.972222e+000
8.599999999992898e+000	2.258333e+000	4.122222e+000	7.463889e+000	-2.463889e+000	-4.722222e+000	2.777778e-001	4.408333e+000	9.686111e+000	4.686111e+000	-6.988889e+000
8.699999999992897e+000	2.245833e+000	4.105556e+000	7.476389e+000	-2.476389e+000	-4.722222e+000	2.777778e-001	4.420833e+000	9.698611e+000	4.698611e+000	-7.005556e+000
8.799999999992897e+000	2.233333e+000	4.088889e+000	7.488889e+000	-2.488889e+000	-4.722222e+000	2.777778e-001	4.433333e+000	9.711111e+000	4.711111e+000	-7.022222e+000
8.899999999992897e+000	2.220833e+000	4.072222e+000	7.501389e+000	-2.501389e+000	-4.722222e+000	2.777778e-001	4.445833e+000	9.723611e+000	4.723611e+000	-7.038889e+000
8.999999999992896e+000	2.208333e+000	4.055555e+000	7.513889e+000	-2.513889e+000	-4.722222e+000	2.777778e-001	4.458333e+000	9.736111e+000	4.736111e+000	-7.055555e+000
9.099999999992896e+000	2.195833e+000	4.038889e+000	7.526389e+000	-2.526389e+000	-4.722222e+000	2.777778e-001	4.470833e+000	9.748611e+000	4.748611e+000	-7.072222e+000
9.199999999992896e+000	2.183333e+000	4.022222e+000	7.538889e+000	-2.538889e+000	-4.722222e+000	2.777778e-001	4.483333e+000	9.761111e+000	4.761111e+000	-7.088889e+000
9.299999999992895e+000	2.170833e+000	4.005556e+000	7.551389e+000	-2.551389e+000	-4.722222e+000	2.777778e-001	4.495833e+000	9.773611e+000	4.773611e+000	-7.105556e+000
9.399999999992895e+000	2.158333e+000	3.988889e+000	7.563889e+000	-2.563889e+000	-4.722222e+000	2.777778e-001	4.508333e+000	9.786111e+000	4.786111e+000	-7.122222e+000
9.499999999992895e+000	2.145833e+000	3.972222e+000	7.576389e+000	-2.576389e+000	-4.722222e+000	2.777778e-001	4.520833e+000	9.798611e+000	4.798611e+000	-7.138889e+000
9.599999999992894e+000	2.133333e+000	3.955555e+000	7.588889e+000	-2.588889e+000	-4.722222e+000	2.777778e-001	4.533333e+000	9.811111e+000	4.811111e+000	-7.155556e+000
9.699999999992894e+000	2.120833e+000	3.938889e+000	7.601389e+000	-2.601389e+000	-4.722222e+000	2.777778e-001	4.545833e+000	9.823611e+000	4.823611e+000	-7.172222e+000
9.799999999992894e+000	2.108333e+000	3.922222e+000	7.613889e+000	-2.613889e+000	-4.722222e+000	2.777778e-001	4.558333e+000	9.836111e+000	4.836111e+000	-7.188889e+000
9.899999999992893e+000	2.095833e+000	3.905555e+000	7.626389e+000	-2.626389e+000	-4.722222e+000	2.777778e-001	4.570833e+000	9.848611e+000	4.848611e+000	-7.205555e+000
9.999999999992893e+000	2.083333e+000	3.888889e+000	7.638889e+000	-2.638889e+000	-4.722222e+000	2.777778e-001	4.583333e+000	9.861111e+000	4.861111e+000	-7.222222e+000
1.009999999999289e+001	2.070833e+000	3.872222e+000	7.651389e+000	-2.651389e+000	-4.722222e+000	2.777778e-001	4.595833e+000	9.873611e+000	4.873611e+000	-7.238889e+000
1.019999999999289e+001	2.058333e+000	3.855556e+000	7.663889e+000	-2.663889e+000	-4.722222e+000	2.777778e-001	4.608333e+000	9.886111e+000	4.886111e+000	-7.255556e+000
1.029999999999289e+001	2.045833e+000	3.838889e+000	7.676389e+000	-2.676389e+000	-4.722222e+000	2.777778e-001	4.620833e+000	9.898611e+000	4.898611e+000	-7.272222e+000
1.039999999999289e+001	2.033333e+000	3.822222e+000	7.688889e+000	-2.688889e+000	-4.722222e+000	2.777778e-001	4.633333e+000	9.911111e+000	4.911111e+000	-7.288889e+000
1.049999999999289e+001	2.020833e+000	3.805556e+000	7.701389e+000	-2.701389e+000	-4.722222e+000	2.777778e-001	4.645833e+000	9.923611e+000	4.923611e+000	-7.305555e+000
1.059999999999289e+001	2.008333e+000	3.788889e+000	7.713889e+000	-2.713889e+000	-4.722222e+000	2.777778e-001	4.658333e+000	9.936111e+000	4.936111e+000	-7.322222e+000
1.069999999999289e+001	1.995833e+000	3.772222e+000	7.726389e+000	-2.726389e+000	-4.722222e+000	2.777778e-001	4.670833e+000	9.948611e+000	4.948611e+000	-7.338889e+000
1.079999999999289e+001	1.983333e+000	3.755556e+000	7.738889e+000	-2.738889e+000	-4.722222e+000	2.777778e-001	4.683333e+000	9.961111e+000	4.961111e+000	-7.355556e+000
1.089999999999289e+001	1.970833e+000	3.738889e+000	7.751389e+000	-2.751389e+000	-4.722222e+000	2.777778e-001	4.695833e+000	9.973611e+000	4.973611e+000	-7.372222e+000
1.099999999999289e+001	1.958333e+000	3.722222e+000	7.763889e+000	-2.763889e+000	-4.722222e+000	2.777778e-001	4.708333e+000	9.986111e+000	4.986111e+000	-7.388889e+000
1.109999999999289e+001	1.945833e+000	3.705555e+000	7.776389e+000	-2.776389e+000	-4.722222e+000	2.777778e-001	4.720833e+000	9.998611e+000	4.998611e+000	-7.405556e+000
1.119999999999289e+001	1.933333e+000	3.688889e+000	7.788889e+000	-2.788889e+000	-4.722222e+000	2.777778e-001	4.733333e+000	1.001111e+001	5.011111e+000	-7.422222e+000
1.129999999999289e+001	1.920833e+000	3.672222e+000	7.801389e+000	-2.801389e+000	-4.722222e+000	2.777778e-001	4.745833e+000	1.002361e+001	5.023611e+000	-7.438889e+000
1.139999999999289e+001	1.908333e+000	3.655555e+000	7.813889e+000	-2.813889e+000	-4.722222e+000	2.777778e-001	4.758333e+000	1.003611e+001	5.036111e+000	-7.455555e+000
1.149999999999289e+001	1.895833e+000	3.638889e+000	7.826389e+000	-2.826389e+000	-4.722222e+000	2.777778e-001	4.770833e+000	1.004861e+001	5.048611e+000	-7.472222e+000
1.159999999999289e+001	1.883333e+000	3.622222e+000	7.838889e+000	-2.838889e+000	-4.722222e+000	2.777778e-001	4.783333e+000	1.006111e+001	5.061111e+000	-7.488889e+000
1.169999999999289e+001	1.870833e+000	3.605556e+000	7.851389e+000	-2.851389e+000	-4.722222e+000	2.777778e-001	4.795833e+000	1.007361e+001	5.073611e+000	-7.505556e+000
1.179999999999289e+001	1.858333e+000	3.588889e+000	7.863889e+000	-2.863889e+000	-4.722222e+000	2.777778e-001	4.808333e+000	1.008611e+001	5.086111e+000	-7.522222e+000
1.189999999999289e+001	1.845833e+000	3.572222e+000	7.876389e+000	-2.876389e+000	-4.722222e+000	2.777778e-001	4.820833e+000	1.009861e+001	5.098611e+000	-7.538889e+000
1.199999999999289e+001	1.833333e+000	3.555556e+000	7.888889e+000	-2.888889e+000	-4.722222e+000	2.777778e-001	4.833333e+000	1.011111e+001	5.111111e+000	-7.555555e+000
1.209999999999289e+001	1.820833e+000	3.538889e+000	7.901389e+000	-2.901389e+000	-4.722222e+000	2.777778e-001	4.845833e+000	1.012361e+001	5.123611e+000	-7.572222e+000
1.219999999999289e+001	1.808333e+000	3.522222e+000	7.913889e+000	-2.913889e+000	-4.722222e+000	2.777778e-001	4.858333e+000	1.013611e+001	5.136111e+000	-7.588889e+000
1.229999999999289e+001	1.795833e+000	3.505556e+000	7.926389e+000	-2.926389e+000	-4.722222e+000	2.777778e-001	4.870833e+000	1.014861e+001	5.148611e+000	-7.605556e+000
1.239999999999288e+001	1.783333e+000	3.488889e+000	7.938889e+000	-2.938889e+000	-4.722222e+000	2.777778e-001	4.883333e+000	1.016111e+001	5.161111e+000	-7.622222e+000
1.249999999999288e+001	1.770833e+000	3.472222e+000	7.951389e+000	-2.951389e+000	-4.722222e+000	2.777778e-001	4.895833e+000	1.017361e+001	5.173611e+000	-7.638889e+000
1.259999999999288e+001	1.758333e+000	3.455555e+000	7.963889e+000	-2.963889e+000	-4.722222e+000	2.777778e-001	4.908333e+000	1.018611e+001	5.186111e+000	-7.655556e+000
1.269999999999288e+001	1.745833e+000	3.438889e+000	7.976389e+000	-2.976389e+000	-4.722222e+000	2.777778e-001	4.920833e+000	1.019861e+001	5.198611e+000	-7.672222e+000
1.279999999999288e+001	1.733333e+000	3.422222e+000	7.988889e+000	-2.988889e+000	-4.722222e+000	2.777778e-001	4.933333e+000	1.021111e+001	5.211111e+000	-7.688889e+000
1.289999999999288e+001	1.720833e+000	3.405555e+000	8.001389e+000	-3.001389e+000	-4.722222e+000	2.777778e-001	4.945833e+000	1.022361e+001	5.223611e+000	-7.705555e+000
1.299999999999288e+001	1.708333e+000	3.388889e+000	8.013889e+000	-3.013889e+000	-4.722222e+000	2.777778e-001	4.958333e+000	1.023611e+001	5.236111e+000	-7.722222e+000
1.309999999999288e+001	1.695833e+000	3.372222e+000	8.026389e+000	-3.026389e+000	-4.722222e+000	2.777778e-001	4.970833e+000	1.024861e+001	5.248611e+000	-7.738889e+000
1.319999999999288e+001	1.683333e+000	3.355556e+000	8.038889e+000	-3.038889e+000	-4.722222e+000	2.777778e-001	4.983333e+000	1.026111e+001	5.261111e+000	-7.755556e+000
1.329999999999288e+001	1.670833e+000	3.338889e+000	8.051389e+000	-3.051389e+000	-4.722222e+000	2.777778e-001	4.995833e+000	1.027361e+001	5.273611e+000	-7.772222e+000
1.339999999999288e+001	1.658333e+000	3.322222e+000	8.063889e+000	-3.063889e+000	-4.722222e+000	2.777778e-001	5.008333e+000	1.028611e+001	5.286111e+000	-7.788889e+000
1.349999999999288e+001	1.645833e+000	3.305556e+000	8.076389e+000	-3.076389e+000	-4.722222e+000	2.777778e-001	5.020833e+000	1.029861e+001	5.298611e+000	-7.805555e+000
1.359999999999288e+001	1.633333e+000	3.288889e+000	8.088889e+000	-3.088889e+000	-4.722222e+000	2.777778e-001	5.033333e+000	1.031111e+001	5.311111e+000	-7.822222e+000
1.369999999999288e+001	1.620833e+000	3.272222e+000	8.101389e+000	-3.101389e+000	-4.722222e+000	2.777778e-001	5.045833e+000	1.032361e+001	5.323611e+000	-7.838889e+000
1.379999999999288e+001	1.608333e+000	3.255556e+000	8.113889e+000	-3.113889e+000	-4.722222e+000	2.777778e-001	5.058333e+000	1.033611e+001	5.336111e+000	-7.855556e+000
1.389999999999288e+001	1.595833e+000	3.238889e+000	8.126389e+000	-3.126389e+000	-4.722222e+000	2.777778e-001	5.070833e+000	1.034861e+001	5.348611e+000	-7.872222e+000
1.399999999999288e+001	1.583333e+000	3.222222e+000	8.138889e+000	-3.138889e+000	-4.722222e+000	2.777778e-001	5.083333e+000	1.036111e+001	5.361111e+000	-7.888889e+000
1.409999999999288e+001	1.570833e+000	3.205555e+000	8.151389e+000	-3.151389e+000	-4.722222e+000	2.777778e-001	5.095833e+000	1.037361e+001	5.373611e+000	-7.905556e+000
1.419999999999288e+001	1.558333e+000	3.188889e+000	8.163889e+000	-3.163889e+000	-4.722222e+000	2.777778e-001	5.108333e+000	1.038611e+001	5.386111e+000	-7.922222e+000
1.429999999999288e+001	1.545833e+000	3.172222e+000	8.176389e+000	-3.176389e+000	-4.722222e+000	2.777778e-001	5.120833e+000	1.039861e+001	5.398611e+000	-7.938889e+000
1.439999999999288e+001	1.533333e+000	3.155555e+000	8.188889e+000	-3.188889e+000	-4.722222e+000	2.777778e-001	5.133333e+000	1.041111e+001	5.411111e+000	-7.955555e+000
1.449999999999288e+001	1.520833e+000	3.138889e+000	8.201389e+000	-3.201389e+000	-4.722222e+000	2.777778e-001	5.145833e+000	1.042361e+001	5.423611e+000	-7.972222e+000
1.459999999999288e+001	1.508333e+000	3.122222e+000	8.213889e+000	-3.213889e+000	-4.722222e+000	2.777778e-001	5.158333e+000	1.043611e+001	5.436111e+000	-7.988889e+000
1.469999999999288e+001	1.495833e+000	3.105556e+000	8.226389e+000	-3.226389e+000	-4.722222e+000	2.777778e-001	5.170833e+000	1.044861e+001	5.448611e+000	-8.005555e+000
1.479999999999288e+001	1.483333e+000	3.088889e+000	8.238889e+000	-3.238889e+000	-4.722222e+000	2.777778e-001	5.183333e+000	1.046111e+001	5.461111e+000	-8.022223e+000
1.489999999999288e+001	1.470833e+000	3.072222e+000	8.251389e+000	-3.251389e+000	-4.722222e+000	2.777778e-001	5.195833e+000	1.047361e+001	5.473611e+000	-8.038889e+000
1.499999999999288e+001	1.458333e+000	3.055556e+000	8.263889e+000	-3.263889e+000	-4.722222e+000	2.777778e-001	5.208333e+000	1.048611e+001	5.486111e+000	-8.055555e+000
1.509999999999288e+001	1.445833e+000	3.038889e+000	8.276389e+000	-3.276389e+000	-4.722222e+000	2.777778e-001	5.220833e+000	1.049861e+001	5.498611e+000	-8.072222e+000
1.519999999999287e+001	1.433333e+000	3.022222e+000	8.288889e+000	-3.288889e+000	-4.722222e+000	2.777778e-001	5.233333e+000	1.051111e+001	5.511111e+000	-8.088889e+000
1.529999999999287e+001	1.420833e+000	3.005556e+000	8.301389e+000	-3.301389e+000	-4.722222e+000	2.777778e-001	5.245833e+000	1.052361e+001	5.523611e+000	-8.105556e+000
1.539999999999287e+001	1.408333e+000	2.988889e+000	8.313889e+000	-3.313889e+000	-4.722222e+000	2.777778e-001	5.258333e+000	1.053611e+001	5.536111e+000	-8.122222e+000
1.549999999999287e+001	1.395833e+000	2.972222e+000	8.326389e+000	-3.326389e+000	-4.722222e+000	2.777778e-001	5.270833e+000	1.054861e+001	5.548611e+000	-8.138889e+000
1.559999999999287e+001	1.383333e+000	2.955555e+000	8.338889e+000	-3.338889e+000	-4.722222e+000	2.777778e-001	5.283333e+000	1.056111e+001	5.561111e+000	-8.155556e+000
1.569999999999287e+001	1.370833e+000	2.938889e+000	8.351389e+000	-3.351389e+000	-4.722222e+000	2.777778e-001	5.295833e+000	1.057361e+001	5.573611e+000	-8.172222e+000
1.579999999999287e+001	1.358333e+000	2.922222e+000	8.363889e+000	-3.363889e+000	-4.722222e+000	2.777778e-001	5.308333e+000	1.058611e+001	5.586111e+000	-8.188889e+000
1.589999999999287e+001	1.345833e+000	2.905555e+000	8.376389e+000	-3.376389e+000	-4.722222e+000	2.777778e-001	5.320833e+000	1.059861e+001	5.598611e+000	-8.205556e+000
1.599999999999287e+001	1.333333e+000	2.888889e+000	8.388889e+000	-3.388889e+000	-4.722222e+000	2.777778e-001	5.333333e+000	1.061111e+001	5.611111e+000	-8.222222e+000
1.609999999999287e+001	1.320833e+000	2.872222e+000	8.401389e+000	-3.401389e+000	-4.722222e+000	2.777778e-001	5.345833e+000	1.062361e+001	5.623611e+000	-8.238889e+000
1.619999999999287e+001	1.308333e+000	2.855556e+000	8.413889e+000	-3.413889e+000	-4.722222e+000	2.777778e-001	5.358333e+000	1.063611e+001	5.636111e+000	-8.255555e+000
1.629999999999287e+001	1.295833e+000	2.838889e+000	8.426389e+000	-3.426389e+000	-4.722222e+000	2.777778e-001	5.370833e+000	1.064861e+001	5.648611e+000	-8.272223e+000
1.639999999999288e+001	1.283333e+000	2.822222e+000	8.438889e+000	-3.438889e+000	-4.722222e+000	2.777778e-001	5.383333e+000	1.066111e+001	5.661111e+000	-8.288889e+000
1.649999999999288e+001	1.270833e+000	2.805556e+000	8.451389e+000	-3.451389e+000	-4.722222e+000	2.777778e-001	5.395833e+000	1.067361e+001	5.673611e+000	-8.305555e+000
1.659999999999288e+001	1.258333e+000	2.788889e+000	8.463889e+000	-3.463889e+000	-4.722222e+000	2.777778e-001	5.408333e+000	1.068611e+001	5.686111e+000	-8.322222e+000
1.669999999999288e+001	1.245833e+000	2.772222e+000	8.476389e+000	-3.476389e+000	-4.722222e+000	2.777778e-001	5.420833e+000	1.069861e+001	5.698611e+000	-8.338889e+000
1.679999999999288e+001	1.233333e+000	2.755556e+000	8.488889e+000	-3.488889e+000	-4.722222e+000	2.777778e-001	5.433333e+000	1.071111e+001	5.711111e+000	-8.355556e+000
1.689999999999288e+001	1.220833e+000	2.738889e+000	8.501389e+000	-3.501389e+000	-4.722222e+000	2.777778e-001	5.445833e+000	1.072361e+001	5.723611e+000	-8.372222e+000
1.699999999999288e+001	1.208333e+000	2.722222e+000	8.513889e+000	-3.513889e+000	-4.722222e+000	2.777778e-001	5.458333e+000	1.073611e+001	5.736111e+000	-8.388889e+000
1.709999999999289e+001	1.195833e+000	2.705555e+000	8.526389e+000	-3.526389e+000	-4.722222e+000	2.777778e-001	5.470833e+000	1.074861e+001	5.748611e+000	-8.405556e+000
1.719999999999289e+001	1.183333e+000	2.688889e+000	8.538889e+000	-3.538889e+000	-4.722222e+000	2.777778e-001	5.483333e+000	1.076111e+001	5.761111e+000	-8.422222e+000
1.729999999999289e+001	1.170833e+000	2.672222e+000	8.551389e+000	-3.551389e+000	-4.722222e+000	2.777778e-001	5.495833e+000	1.077361e+001	5.773611e+000	-8.438889e+000
1.739999999999289e+001	1.158333e+000	2.655555e+000	8.563889e+000	-3.563889e+000	-4.722222e+000	2.777778e-001	5.508333e+000	1.078611e+001	5.786111e+000	-8.455556e+000
1.749999999999289e+001	1.145833e+000	2.638889e+000	8.576389e+000	-3.576389e+000	-4.722222e+000	2.777778e-001	5.520833e+000	1.079861e+001	5.798611e+000	-8.472222e+000
1.759999999999289e+001	1.133333e+000	2.622222e+000	8.588889e+000	-3.588889e+000	-4.722222e+000	2.777778e-001	5.533333e+000	1.081111e+001	5.811111e+000	-8.488889e+000
1.769999999999289e+001	1.120833e+000	2.605556e+000	8.601389e+000	-3.601389e+000	-4.722222e+000	2.777778e-001	5.545833e+000	1.082361e+001	5.823611e+000	-8.505555e+000
1.779999999999290e+001	1.108333e+000	2.588889e+000	8.613889e+000	-3.613889e+000	-4.722222e+000	2.777778e-001	5.558333e+000	1.083611e+001	5.836111e+000	-8.522223e+000
1.789999999999290e+001	1.095833e+000	2.572222e+000	8.626389e+000	-3.626389e+000	-4.722222e+000	2.777778e-001	5.570833e+000	1.084861e+001	5.848611e+000	-8.538889e+000
1.799999999999290e+001	1.083333e+000	2.555556e+000	8.638889e+000	-3.638889e+000	-4.722222e+000	2.777778e-001	5.583333e+000	1.086111e+001	5.861111e+000	-8.555555e+000
1.809999999999290e+001	1.070833e+000	2.538889e+000	8.651389e+000	-3.651389e+000	-4.722222e+000	2.777778e-001	5.595833e+000	1.087361e+001	5.873611e+000	-8.572222e+000
1.819999999999290e+001	1.058333e+000	2.522222e+000	8.663889e+000	-3.663889e+000	-4.722222e+000	2.777778e-001	5.608333e+000	1.088611e+001	5.886111e+000	-8.588889e+000
1.829999999999290e+001	1.045833e+000	2.505556e+000	8.676389e+000	-3.676389e+000	-4.722222e+000	2.777778e-001	5.620833e+000	1.089861e+001	5.898611e+000	-8.605556e+000
1.839999999999290e+001	1.033333e+000	2.488889e+000	8.688889e+000	-3.688889e+000	-4.722222e+000	2.777778e-001	5.633333e+000	1.091111e+001	5.911111e+000	-8.622222e+000
1.849999999999291e+001	1.020833e+000	2.472222e+000	8.701389e+000	-3.701389e+000	-4.722222e+000	2.777778e-001	5.645833e+000	1.092361e+001	5.923611e+000	-8.638889e+000
